area;ciudad;conglomerado;panelm;vivienda;hogar;c01;c02;c03;c04a;c05a;c05b;c06a;c06b;c07;c08a;c09;c10;c11;c12;c13;c14;c15a;c16a;c17a;c18;c19;c20a;c21a;estrato;upm;id_vivienda;id_hogar;fexp;periodo
1;040550;001103;009;09;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;0411;040550001103;04055000110300909;040550001103009091;116,369425957643;201909
1;040550;001103;009;10;1;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;2;2;2;2;2;2;2;0411;040550001103;04055000110300910;040550001103009101;116,369425957643;201909
1;040550;001301;099;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;0412;040550001301;04055000130109901;040550001301099011;238,599998439665;201909
1;040550;001301;099;02;1;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0412;040550001301;04055000130109902;040550001301099021;238,599998439665;201909
1;040550;001301;099;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0412;040550001301;04055000130109903;040550001301099031;238,599998439665;201909
1;040550;001301;099;04;1;3;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;3;2;2;3;0412;040550001301;04055000130109904;040550001301099041;238,599998439665;201909
1;040550;001301;099;05;1;2;2;2;2;2;2;2;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;0412;040550001301;04055000130109905;040550001301099051;238,599998439665;201909
1;040550;001301;099;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0412;040550001301;04055000130109906;040550001301099061;238,599998439665;201909
1;040550;001301;099;07;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;3;3;3;3;0412;040550001301;04055000130109907;040550001301099071;238,599998439665;201909
1;040550;001705;099;01;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;0412;040550001705;04055000170509901;040550001705099011;585,053788848506;201909
1;040550;001705;099;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0412;040550001705;04055000170509903;040550001705099031;585,053788848506;201909
1;040550;001705;099;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2;2;2;3;3;3;3;0412;040550001705;04055000170509904;040550001705099041;585,053788848506;201909
1;040550;001705;099;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0412;040550001705;04055000170509905;040550001705099051;585,053788848506;201909
1;040550;001705;099;08;1;3;3;1;2;3;2;3;2;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;0412;040550001705;04055000170509908;040550001705099081;585,053788848506;201909
1;040550;001705;099;09;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;0412;040550001705;04055000170509909;040550001705099091;585,053788848506;201909
1;040550;001705;099;10;1;2;2;1;2;2;2;2;2;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;0412;040550001705;04055000170509910;040550001705099101;585,053788848506;201909
1;040550;001803;099;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;3;2;3;2;0412;040550001803;04055000180309901;040550001803099011;388,779594663476;201909
1;040550;001803;099;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;0412;040550001803;04055000180309902;040550001803099021;388,779594663476;201909
1;040550;001803;099;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0412;040550001803;04055000180309903;040550001803099031;388,779594663476;201909
1;040550;001803;099;04;1;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3;3;2;2;2;3;2;3;2;0412;040550001803;04055000180309904;040550001803099041;388,779594663476;201909
1;040550;001803;099;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;0412;040550001803;04055000180309905;040550001803099051;388,779594663476;201909
1;040550;001803;099;06;1;2;2;2;2;2;2;2;2;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;0412;040550001803;04055000180309906;040550001803099061;388,779594663476;201909
1;040550;001803;099;07;1;2;2;1;2;1;1;1;1;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;0412;040550001803;04055000180309907;040550001803099071;388,779594663476;201909
1;040550;001901;099;01;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;0412;040550001901;04055000190109901;040550001901099011;176,159229606132;201909
1;040550;001901;099;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;0412;040550001901;04055000190109902;040550001901099021;176,159229606132;201909
1;040550;001901;099;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0412;040550001901;04055000190109903;040550001901099031;176,159229606132;201909
1;040550;001901;099;04;1;3;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2;2;2;2;3;2;3;3;0412;040550001901;04055000190109904;040550001901099041;176,159229606132;201909
1;040550;001901;099;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0412;040550001901;04055000190109905;040550001901099051;176,159229606132;201909
1;040550;001901;099;07;1;3;3;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;2;3;2;3;0412;040550001901;04055000190109907;040550001901099071;176,159229606132;201909
1;040550;001901;099;08;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0412;040550001901;04055000190109908;040550001901099081;176,159229606132;201909
1;040550;002001;099;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;0412;040550002001;04055000200109901;040550002001099011;170,126913915025;201909
1;040550;002001;099;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0412;040550002001;04055000200109902;040550002001099021;170,126913915025;201909
1;040550;002001;099;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0412;040550002001;04055000200109903;040550002001099031;170,126913915025;201909
1;040550;002001;099;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0412;040550002001;04055000200109904;040550002001099041;170,126913915025;201909
1;040550;002001;099;05;1;3;2;2;3;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0412;040550002001;04055000200109905;040550002001099051;170,126913915025;201909
1;040550;002001;099;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0412;040550002001;04055000200109906;040550002001099061;170,126913915025;201909
1;040550;002001;099;07;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;0412;040550002001;04055000200109907;040550002001099071;170,126913915025;201909
2;040550;901601;012;01;1;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;0422;040550901601;04055090160101201;040550901601012011;61,2913029242799;201909
2;040550;901601;012;02;1;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3;3;2;2;2;3;3;3;3;0422;040550901601;04055090160101202;040550901601012021;61,2913029242799;201909
2;040550;901601;012;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;0422;040550901601;04055090160101203;040550901601012031;61,2913029242799;201909
2;040550;901601;012;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0422;040550901601;04055090160101204;040550901601012041;61,2913029242799;201909
2;040550;901601;012;05;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;0422;040550901601;04055090160101205;040550901601012051;61,2913029242799;201909
2;040550;901601;012;06;1;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3;2;2;2;2;2;3;2;0422;040550901601;04055090160101206;040550901601012061;61,2913029242799;201909
2;040550;901601;012;07;1;2;2;2;2;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0422;040550901601;04055090160101207;040550901601012071;61,2913029242799;201909
2;040551;000202;099;01;1;3;2;2;3;3;2;3;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;0423;040551000202;04055100020209901;040551000202099011;121,578397349298;201909
2;040551;000202;099;02;1;2;2;1;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;3;3;3;3;0423;040551000202;04055100020209902;040551000202099021;121,578397349298;201909
2;040551;000202;099;03;1;3;2;3;2;3;2;3;2;1;2;3;3;3;3;3;3;2;2;2;3;3;3;3;0423;040551000202;04055100020209903;040551000202099031;121,578397349298;201909
2;040551;000202;099;04;1;3;3;2;2;2;2;2;2;2;2;2;3;3;2;2;2;2;2;2;3;3;2;2;0423;040551000202;04055100020209904;040551000202099041;121,578397349298;201909
2;040551;000202;099;05;1;3;2;2;2;3;2;3;2;2;3;3;3;3;3;3;3;2;2;2;2;2;2;2;0423;040551000202;04055100020209905;040551000202099051;121,578397349298;201909
2;040551;000202;099;06;1;1;2;2;2;3;2;3;2;1;2;2;2;1;2;3;3;2;2;2;3;3;3;3;0423;040551000202;04055100020209906;040551000202099061;121,578397349298;201909
2;040551;000202;099;07;1;2;2;2;3;3;2;3;2;2;3;3;2;2;2;2;2;2;2;2;3;3;3;3;0423;040551000202;04055100020209907;040551000202099071;121,578397349298;201909
2;040552;900102;099;01;1;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3;2;2;2;3;3;3;3;0422;040552900102;04055290010209901;040552900102099011;264,073538009139;201909
2;040552;900102;099;02;1;2;2;2;2;2;2;2;2;1;1;3;3;1;3;2;2;2;1;1;1;1;1;2;0422;040552900102;04055290010209902;040552900102099021;264,073538009139;201909
2;040552;900102;099;03;1;2;2;2;2;2;2;2;2;3;3;3;3;3;3;3;3;2;2;2;3;2;2;2;0422;040552900102;04055290010209903;040552900102099031;264,073538009139;201909
2;040552;900102;099;05;1;2;2;2;2;2;2;2;2;3;3;3;3;3;3;3;3;2;2;2;3;2;3;2;0422;040552900102;04055290010209905;040552900102099051;264,073538009139;201909
2;040552;900102;099;06;1;2;2;2;2;2;2;2;2;2;1;3;3;1;3;2;2;2;2;2;2;2;2;2;0422;040552900102;04055290010209906;040552900102099061;264,073538009139;201909
2;040552;900102;099;07;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0422;040552900102;04055290010209907;040552900102099071;264,073538009139;201909
2;040552;900102;099;08;1;2;3;2;2;2;2;3;2;2;2;2;1;2;3;2;3;2;2;2;3;2;2;2;0422;040552900102;04055290010209908;040552900102099081;264,073538009139;201909
2;040555;000101;012;01;1;2;2;2;2;2;3;2;2;2;2;3;3;2;2;3;2;2;2;2;3;2;2;2;0422;040555000101;04055500010101201;040555000101012011;881,411184432588;201909
2;040555;000101;012;02;1;2;2;2;2;2;2;2;2;3;3;3;3;1;3;1;3;2;2;2;3;2;3;3;0422;040555000101;04055500010101202;040555000101012021;881,411184432588;201909
2;040555;000101;012;03;1;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;2;2;2;2;2;2;3;3;0422;040555000101;04055500010101203;040555000101012031;881,411184432588;201909
2;040555;000101;012;04;1;2;2;2;2;3;2;3;1;1;1;3;3;1;2;3;3;2;2;2;3;3;3;3;0422;040555000101;04055500010101204;040555000101012041;881,411184432588;201909
2;040555;000101;012;05;1;2;2;2;2;2;2;2;2;3;3;3;3;1;3;3;3;2;2;2;2;2;3;3;0422;040555000101;04055500010101205;040555000101012051;881,411184432588;201909
2;040555;000101;012;06;1;2;2;2;2;2;2;2;2;3;3;3;3;1;2;2;2;2;2;2;2;2;3;3;0422;040555000101;04055500010101206;040555000101012061;881,411184432588;201909
2;040555;000101;012;07;1;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3;2;1;1;2;2;2;2;0422;040555000101;04055500010101207;040555000101012071;881,411184432588;201909
2;040555;000102;099;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0422;040555000102;04055500010209901;040555000102099011;223,658238097577;201909
2;040555;000102;099;02;1;2;2;2;2;2;2;3;3;2;2;2;3;2;3;2;2;2;2;2;3;3;3;3;0422;040555000102;04055500010209902;040555000102099021;223,658238097577;201909
2;040555;000102;099;03;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;0422;040555000102;04055500010209903;040555000102099031;223,658238097577;201909
2;040555;000102;099;04;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;2;3;3;3;3;0422;040555000102;04055500010209904;040555000102099041;223,658238097577;201909
2;040555;000102;099;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;3;2;2;2;0422;040555000102;04055500010209905;040555000102099051;223,658238097577;201909
2;040555;000102;099;06;1;2;2;2;2;2;2;2;2;2;2;2;2;1;3;3;2;2;2;2;2;2;3;3;0422;040555000102;04055500010209906;040555000102099061;223,658238097577;201909
2;040555;000102;099;07;1;2;2;2;2;3;3;3;2;3;3;3;1;2;2;2;2;2;2;2;3;3;3;3;0422;040555000102;04055500010209907;040555000102099071;223,658238097577;201909
2;040555;900101;009;01;1;2;2;1;2;2;2;2;2;2;2;3;2;2;3;1;2;2;2;2;2;1;3;3;0421;040555900101;04055590010100901;040555900101009011;133,551120723659;201909
2;040555;900101;009;02;1;2;3;2;2;2;2;3;2;1;2;2;2;2;2;2;2;2;2;2;3;2;3;3;0421;040555900101;04055590010100902;040555900101009021;133,551120723659;201909
2;040555;900101;009;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0421;040555900101;04055590010100903;040555900101009031;133,551120723659;201909
2;040555;900101;009;04;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;0421;040555900101;04055590010100904;040555900101009041;133,551120723659;201909
2;040555;900101;009;05;1;3;2;1;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;3;2;0421;040555900101;04055590010100905;040555900101009051;133,551120723659;201909
2;040555;900101;009;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0421;040555900101;04055590010100906;040555900101009061;133,551120723659;201909
2;040555;900101;009;07;1;3;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0421;040555900101;04055590010100907;040555900101009071;133,551120723659;201909
2;040651;000106;012;01;1;2;2;3;2;2;2;2;2;2;2;3;3;3;1;3;3;2;2;2;2;2;2;2;0423;040651000106;04065100010601201;040651000106012011;334,289569860025;201909
2;040651;000106;012;02;1;2;2;1;2;3;1;3;1;1;2;3;3;1;2;3;3;2;2;2;3;3;3;3;0423;040651000106;04065100010601202;040651000106012021;334,289569860025;201909
2;040651;000106;012;03;1;2;2;2;2;3;2;3;2;3;1;3;3;3;2;3;3;2;2;2;2;2;2;2;0423;040651000106;04065100010601203;040651000106012031;334,289569860025;201909
2;040651;000106;012;04;1;2;3;1;1;2;2;3;2;1;2;3;3;2;2;3;3;2;2;2;3;3;3;3;0423;040651000106;04065100010601204;040651000106012041;334,289569860025;201909
2;040651;000106;012;05;1;2;2;2;2;2;2;2;2;2;1;3;3;3;3;3;3;2;2;2;2;2;2;2;0423;040651000106;04065100010601205;040651000106012051;334,289569860025;201909
2;040651;000106;012;06;1;3;1;2;2;3;2;3;2;2;2;3;3;2;2;3;3;2;2;2;2;2;3;3;0423;040651000106;04065100010601206;040651000106012061;334,289569860025;201909
2;040651;000106;012;07;1;3;2;2;2;3;2;3;2;3;2;3;3;3;2;3;3;2;2;2;2;2;3;3;0423;040651000106;04065100010601207;040651000106012071;334,289569860025;201909
1;050150;000701;012;01;1;3;2;3;2;2;2;2;2;1;2;1;2;1;3;1;3;2;1;1;3;2;3;2;0511;050150000701;05015000070101201;050150000701012011;96,0688740199921;201909
1;050150;000701;012;02;1;2;2;3;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;3;2;3;2;0511;050150000701;05015000070101202;050150000701012021;96,0688740199921;201909
1;050150;000701;012;03;1;2;1;2;1;2;2;1;1;2;2;3;1;2;2;2;2;2;2;2;3;3;3;3;0511;050150000701;05015000070101203;050150000701012031;96,0688740199921;201909
1;050150;000701;012;04;1;3;1;1;1;2;1;2;1;2;2;3;2;2;2;2;2;2;2;2;3;3;3;1;0511;050150000701;05015000070101204;050150000701012041;96,0688740199921;201909
1;050150;000701;012;05;1;3;2;3;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;3;2;3;2;0511;050150000701;05015000070101205;050150000701012051;96,0688740199921;201909
1;050150;000701;012;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;0511;050150000701;05015000070101206;050150000701012061;96,0688740199921;201909
1;050150;000701;012;07;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;3;2;3;2;0511;050150000701;05015000070101207;050150000701012071;96,0688740199921;201909
1;050150;001902;099;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;0512;050150001902;05015000190209901;050150001902099011;114,039487090115;201909
1;050150;001902;099;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;0512;050150001902;05015000190209902;050150001902099021;114,039487090115;201909
1;050150;001902;099;03;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;0512;050150001902;05015000190209903;050150001902099031;114,039487090115;201909
1;050150;001902;099;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;0512;050150001902;05015000190209904;050150001902099041;114,039487090115;201909
1;050150;001902;099;05;1;2;3;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;0512;050150001902;05015000190209905;050150001902099051;114,039487090115;201909
1;050150;001902;099;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;2;2;0512;050150001902;05015000190209906;050150001902099061;114,039487090115;201909
1;050150;001902;099;07;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;0512;050150001902;05015000190209907;050150001902099071;114,039487090115;201909
1;050150;005402;099;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0512;050150005402;05015000540209901;050150005402099011;298,867878807083;201909
1;050150;005402;099;02;1;3;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;3;2;3;2;0512;050150005402;05015000540209902;050150005402099021;298,867878807083;201909
1;050150;005402;099;03;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;3;2;3;2;0512;050150005402;05015000540209903;050150005402099031;298,867878807083;201909
1;050150;005402;099;04;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;0512;050150005402;05015000540209904;050150005402099041;298,867878807083;201909
1;050150;005402;099;05;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;3;2;3;2;0512;050150005402;05015000540209905;050150005402099051;298,867878807083;201909
1;050150;005402;099;06;1;3;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;3;2;2;3;0512;050150005402;05015000540209906;050150005402099061;298,867878807083;201909
1;050150;005402;099;07;1;3;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;3;2;3;2;0512;050150005402;05015000540209907;050150005402099071;298,867878807083;201909
1;050150;005601;012;01;1;3;3;3;2;2;2;2;2;1;2;2;2;1;2;2;2;2;2;2;3;2;2;2;0513;050150005601;05015000560101201;050150005601012011;207,553972314774;201909
1;050150;005601;012;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;3;0513;050150005601;05015000560101202;050150005601012021;207,553972314774;201909
1;050150;005601;012;03;1;3;2;2;2;2;2;2;2;2;2;2;2;1;3;2;2;2;2;2;3;2;3;2;0513;050150005601;05015000560101203;050150005601012031;207,553972314774;201909
1;050150;005601;012;04;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;0513;050150005601;05015000560101204;050150005601012041;207,553972314774;201909
1;050150;005601;012;05;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;0513;050150005601;05015000560101205;050150005601012051;207,553972314774;201909
1;050150;005601;012;06;1;3;3;3;2;2;2;2;2;1;1;2;2;1;3;2;2;2;2;2;3;3;3;2;0513;050150005601;05015000560101206;050150005601012061;207,553972314774;201909
1;050150;005601;012;07;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;3;3;3;3;0513;050150005601;05015000560101207;050150005601012071;207,553972314774;201909
1;050150;007402;099;03;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;3;2;0513;050150007402;05015000740209903;050150007402099031;132,760438775771;201909
1;050150;007402;099;04;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;0513;050150007402;05015000740209904;050150007402099041;132,760438775771;201909
1;050150;007402;099;05;1;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;0513;050150007402;05015000740209905;050150007402099051;132,760438775771;201909
1;050150;007402;099;07;1;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;0513;050150007402;05015000740209907;050150007402099071;132,760438775771;201909
1;050150;007402;099;08;1;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;2;0513;050150007402;05015000740209908;050150007402099081;132,760438775771;201909
1;050150;007402;099;09;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;0513;050150007402;05015000740209909;050150007402099091;132,760438775771;201909
1;050150;007402;099;10;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;0513;050150007402;05015000740209910;050150007402099101;132,760438775771;201909
1;050150;009702;099;01;1;3;3;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;0511;050150009702;05015000970209901;050150009702099011;148,978623466011;201909
1;050150;009702;099;02;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;3;3;3;3;0511;050150009702;05015000970209902;050150009702099021;148,978623466011;201909
1;050150;009702;099;03;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;0511;050150009702;05015000970209903;050150009702099031;148,978623466011;201909
1;050150;009702;099;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0511;050150009702;05015000970209904;050150009702099041;148,978623466011;201909
1;050150;009702;099;05;1;3;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;0511;050150009702;05015000970209905;050150009702099051;148,978623466011;201909
1;050150;009702;099;06;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;3;3;3;3;0511;050150009702;05015000970209906;050150009702099061;148,978623466011;201909
1;050150;009702;099;09;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;0511;050150009702;05015000970209909;050150009702099091;148,978623466011;201909
1;050150;009904;009;01;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;0511;050150009904;05015000990400901;050150009904009011;84,918119420587;201909
1;050150;009904;009;02;1;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;0511;050150009904;05015000990400902;050150009904009021;84,918119420587;201909
1;050150;009904;009;03;1;2;2;1;1;2;2;2;2;3;3;3;3;3;2;2;2;2;2;2;3;2;3;2;0511;050150009904;05015000990400903;050150009904009031;84,918119420587;201909
1;050150;009904;009;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;3;3;2;2;0511;050150009904;05015000990400904;050150009904009041;84,918119420587;201909
1;050150;009904;009;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;0511;050150009904;05015000990400905;050150009904009051;84,918119420587;201909
1;050150;009904;009;06;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;0511;050150009904;05015000990400906;050150009904009061;84,918119420587;201909
1;050150;009904;009;07;1;2;2;2;2;2;2;3;3;3;3;2;2;2;3;3;2;2;2;2;3;3;3;3;0511;050150009904;05015000990400907;050150009904009071;84,918119420587;201909
1;050150;010304;012;01;1;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;0512;050150010304;05015001030401201;050150010304012011;293,376555372369;201909
1;050150;010304;012;02;1;3;2;1;2;2;2;2;2;1;2;2;2;1;3;2;2;2;2;2;3;3;3;3;0512;050150010304;05015001030401202;050150010304012021;293,376555372369;201909
1;050150;010304;012;03;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0512;050150010304;05015001030401203;050150010304012031;293,376555372369;201909
1;050150;010304;012;04;1;3;2;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;2;1;0512;050150010304;05015001030401204;050150010304012041;293,376555372369;201909
1;050150;010304;012;05;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0512;050150010304;05015001030401205;050150010304012051;293,376555372369;201909
1;050150;010304;012;06;1;3;2;2;2;2;2;2;2;2;2;2;2;1;3;2;2;2;2;2;2;2;3;2;0512;050150010304;05015001030401206;050150010304012061;293,376555372369;201909
1;050150;010304;012;07;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0512;050150010304;05015001030401207;050150010304012071;293,376555372369;201909
1;050150;010503;009;01;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;0512;050150010503;05015001050300901;050150010503009011;1232,46477847921;201909
1;050150;010503;009;02;1;3;2;3;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;3;2;3;2;0512;050150010503;05015001050300902;050150010503009021;1232,46477847921;201909
1;050150;010503;009;03;1;2;2;2;2;2;2;2;2;2;2;2;2;1;3;2;2;2;2;2;2;3;2;3;0512;050150010503;05015001050300903;050150010503009031;1232,46477847921;201909
1;050150;010503;009;04;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;0512;050150010503;05015001050300904;050150010503009041;1232,46477847921;201909
1;050150;010503;009;05;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;3;2;3;3;0512;050150010503;05015001050300905;050150010503009051;1232,46477847921;201909
1;050150;010503;009;06;1;3;3;3;2;2;2;2;2;1;1;2;2;1;3;2;2;2;2;2;3;3;3;3;0512;050150010503;05015001050300906;050150010503009061;1232,46477847921;201909
1;050150;010503;009;07;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;2;3;2;0512;050150010503;05015001050300907;050150010503009071;1232,46477847921;201909
